This book was great and I just loved Ash. It should have 5 stars from everyone. And you have to read it. It was great. I did not like what happened to Jeremy but it was still the best book in the Night World series! It keeps you reading to the end. You will not put it down. I hope you read it for your sake. So read it!!,1
"I've read all of L.J Smiths books up until TheHuntress,which of course isn't out yet,and Ihave to say, that Daughters of Darkness wasprobably the best Night World so far. I'mobsessed with Ash,and Mary-Lynette was just awesomeANYBODY AND EVERYBODY MUST READ THIS BOOK",1
"Daughters of Darkness is quite possibly the best book in the new NIGHT WORLD series by L. J. Smith. It does not just revolve around one supernatural being or one singular person, it has interesting information on the werewolves of the NIGHT WORLD and the plot line is out of sight. I own all of the books in the series (Up untill Soulmate that is) and so far Daughters of Darkness is the best one. I only hope the following books in this wonderful series are as great as this one!!",1
"This second book in the Night World series does not compare with the first, but is good in it's own right. The three sisters are intriguing, and Ash, who was introduced in the first book, does a turnabout and becomes a guy any girl would want to marry. Overall, this book was very good, and for the vampire lover, a must read",1
"This book was the best out of the whole series. The book was pretty much about Rowan, Jade, and Kestrel, three girl vampires that just had enough of the Night World. Mary-Lynnette is a small town girl who loves to look at the stars, but has nobody to look at the stars with her. Ash is a tall, lanky, and elegant vampire that has to find his sisters and bing them back home. But of course his sisters had told Mary-Lynnette and her brother, Mark, bout the Night World. Another twist in the story is that Ash and Mary-Lynnette are soulmates. If this story couldn't get anymore exciting there is a vampire killer running around town. All six of them has to figure out who this vampire killer is and stop him. Meanwhile Ash and Mary-Lynnette has to figure out what to do about each other. If you like or are obsess with vampires (Like me!)you should read this book.",1
"You might have read a lot of vampire-romance novels but this one certainly rates a 10. The story itself has a good plot and amazing characters to suit their purposes. The three sisters, Rowan, Kestrel and Jade, uncannily beatiful, are actually fugitives from Night World and their brother Ash is sent to take them home. Both male and female lead role are superb. Their roles fit them perfectly. Ash, a vampire whose whole life changed after finding his soulmate is a human and Mary-Lynette a girl with a strong character who wasn't really willing to accept the fact that Ash is her soulmate. And of course...the way the authour tells her story and the words she uses..it's absolutely incredible.",1
"I thought Kestrel was pretty cool, but overall, this book was definitely NOT one of LJ's best. HELLO!!! HOw could pretty much everyone here rate this book 9-10???? It was NOT THAT GOOD. My reason is because MARY-LYNETTE S****D> she was another one of LJ's cheesy perfect charactesr and the fact taht she ended up with the vampire hottie was blah, too predictable. It was way too ""Happy Ending"" for me.",1
"This book is incredible. It had me hooked from the very beginning. Why does everyone always say that they're in love with Ash? He's a great character, but not perfect in any way. Okay, ehough chit-chat. Read this book, I am serious. Rowan (my favorite!), Kestral, Jade, and Mary-Lynnette are just about the strongest female characters I have read in some time. I can find no flaw in any part of this book, and if you haven't already, READ IT!",1
"This book is my favorite one. I've read it eight times. All of L.J. Smith's books are fantastic; she's my absolute favorite writer. Her writing style is very natural and realistic and her characters are so real, you start looking for them in real life. I fell in love with Ash, especially in how, even though he's a fierce vampire, he's completely helpless when it comes to Mary Lynette. Smith writes the most wonderful characters. I never liked fantasy or romance novels, but her books are a notable exception. My friends think I'm crazy because I'm in college and I'm still reading YA books, but, I'm telling you, her books are ageless!!! If you haven't read this, you're definitely missing out!!!!!!!!!!!!!!",1
"I have been a fan of L.J. Smith ever since book one of _The Vampire Diaries_. With each of her books you can honestly BELIEVE that what she is writing about is the truth, even if the characters are ficticious. Dughters of Darkness (as well as any Night World book or the Vampire Diaries trilogy) should be required reading for anyone who believes in Vampires (or thinks they are one *grin*). Happy reading",1
"I bought this book because I am a nonogram (also called Paint By Number) addict, and can't get enough of this type of puzzle. My disappointment is not so much with the quality of the puzzles within it but with the quality of the publishing. The paper is poor quality; it won't hold up under much erasing if you use pencil, and if you use gel pens, the ink bleeds through to the other side. The squares to color in are too large, making the finished image very pixillated and hard to make out. Also, the guide numbers are located at the right and bottom edges of the puzzle, instead of left and top, making it more difficult for a right-handed person to see while solving.Save your money, and buy the Games Magazine publication instead.",1
"Unless you are under obligation to read this for some sort of class, I would not recomend wasting yout time trying to wade through the quagmire of redundantly long, boring text. If I could pay attention to it for more than two sentences at a time, most likely I would find it to have a wealth of information; but it's dry, overly-intellecual style makes it impossible to stay interested. If you're looking for a challenge to read, you face two; deciphering the nealry 300 pages of rediculously long sentences, and staying awake. I even go so far as to say reading it is a complete waste of time, because the energy you must invest to understand this work' coupled witht the frustration of an endlessly boring stlye does not even compared to the information you will actually get out of it.",1
"To read this book you need to be fully awake and have full concentration. This is not the type of book to bring to the beach. Though Richard Hofstadter makes a convincing case of what colonial times were like and he obviously was a scholar, he writes very monotonously. if not thouroughly interested in american history at 1750 i would not recommend this book. otherwise, if you are a history-fanatic, this book gives a wide range of perspectives and fully covers the history of the time.",-1
"As with the previous two singles from her sorely overlooked BODY LANGUAGE set, Minogue manages to go for something light years away from what many consider her given forte', that being straight up dance music. It's a shame that the singles from the album have met with only modest success(and the album itself even less so). This is another first-rate track, probably the best on the album, though I must say the re-recorded single version dwarfs in comparison to the magnificent album version, which may have not been considered ""commercial"" enough for radio.The remixes here are fine, the bonus track ""City Games""(rumored to be the original choice as the album's title track) not so much, and the video lovely. Unfortunately, this looks to be the last single from BL--I suspect in the not-so-distant future we will witness the return of Disco/Dance Kylie with a ""Can't Get You Out Of My Head"" beat pulsing not too far behind.",1
"""Chocolate"" was the best song on Ms. Minogue's Body Language album, but this single gives you a truncated version. It's shorter, with some added effects. It looses a lot of the flow which makes the album version so memorable. The bonus track, ""City Games"" is nothing noteworthy, and the ""Chocolate"" remixes just further dimishish the orginal song. The live version of ""Love At First Sight"" is alright, but Kylie is not great to listen to live. On the positive side, the enhanced video is very stylish. That is the only reason to buy this single.",1
Fine. Boys and the toys or trains I forget how many times kids can watch a movie and then watch it again,1
"I wish I had read the other reviews before buying this particular video. My two year old does not have any interest in the between episode segments where parents and kids talk about their feelings for Thomas. I think it may have mads an interesting documentary for older kids who had liked Thomas as small children but for little kids, it does not hold their interest long enough to get to the next story. Perhaps if the video allowed you to skip the segments or turn them off like the producer notes in movies, it would be a nicer experience.",1
"My son enjoys watching Thomas and Friends. It's one of the only shows he will sit still for. Having 10 years of the best shows for him to watch is a joy and a treat for him.Thanks again,James Rivers Jr.",1
"I never write reviews but I just felt compelled after I saw this video. It's 70% listening to parents and kids think about Thomas and maybe 30% Thomas related. What is worse is that you have to fast forward through a bunch of the rambling in order to see what amounts to a 5 minute story. And, there is only one song in the ""Sing A Long"". I really liked Thomas stories after watching them on PBS with my daughter. Next time, I will try to find those stories on video. They actually last about 15 minutes and do not involve mindless prattle from people I don't know.",1
My children get easily bored with this video. I thought it was several episodes of Thomas but it has A LOT of just children and parents talking about Thomas and all. It doesn't keep the kids attention because what kid wants to sit and listen to a bunch of talking. This was my first Thomas video purchase...hopefully the next will have more shows and less talking!,1
Bought it for my 2.5 year old niece and she loved it. Dinner got easier with this disc.I think it should work fine for just any kid that age.,1
My youngest grandson is into Thomas and he will watch this video as well as others over and over as long as it is Thomas and all his friends.,1
"The picture showed two engines, one gold and one blue with number ""1"".But the one I got isn't includes those two trains. It came with two blue trains.The DVD are 63 minutes and 60 minutes Bonus Features. My kids love it!",-1
"This is a DVD with footage of a ""Come Out and Meet Thomas"" day mixed in between the episodes. Sort fo a promotional piece to be honest. Still decent enough to rent. The DVD extras are limited and not very good. My son seems to like it o kay but it gets pushed aside for more interactive stuff to be found on Sodor Celebration. There is also a ton of toys shown during the ""party/interview"" footage which can be a good or bad thing depending on how much you need to control that sort of thing with your child. Also I for one get annoyed at the interviewes not sure why they just annoy me. This production has the feel of an old VHS video copied to DVD without much added to it. I wouldn't throw it out but I wouldn't buy it either.",1
"I bought this thinking it would be packed with Thomas stories. Turns out there are only ten, which is a typical Thomas DVD. However, between each story, it also has interviews with parents and their kids about what they like about Thomas. As I parent, I'm not interested in this, and I know that my 3 year old would rather watch Thomas than a bunch of strangers any day. Plus, the sing-along section has one song. One. We have other Thomas videos that has at least 4, and they aren't special DVD's, just normal Thomas collections. I wouldn't recommend this to anyone, if you are looking for solely Thomas stories and can find other collections.",1
"Unless I missed something, there are only one or two actual episodes on this DVD. The rest is a long commercial for the Thomas the Train centers and an ode to Ms. Allcroft. Waste of money.",-1
Has too many interviews with people at the Live THomas day in Penn. My kids were annoyed and hated this DVD.,-1
"Marking the 10th Anniversary of Thomas videos (certainly NOT the stories themselves), this sampler covers a fine cross-section of Thomas adventures (though they are presented out of order), musical numbers (all catchy and certain to infect your child's brain along with yours), and interviews with people of all ages visiting ""A Day Out With Thomas."" I was fortunate enough to catch one of these outings a few years backs, but since I am a parent of a child with a severe developmental disability, I got more of a chance to ""experience"" the day on the video than I did in person.Anyway, this is a nice hour of Thomas magic and a good introduction to see whether Thomas is right for your child. Highly recommended here.",-1
"My 2 year old son is huge Thomas fan. This DVD has long introductions to each story in which children and adults are interviewed - my son couldn't care less. He just wants to see trains! We have a portable DVD player, and it is a big pain to try to fast forward past these introductions, and he (and I) just ends up frustrated. My advice - pick another DVD.",1
"All the interspersed kid and parent interviews where they talk about all the trains they have just feels like a thinly disguised effort to sell more product.It's also AWFULLY frustrating that you can't jut buy the DVD Series here as you can in the UK, but have to make do with compilations where there are invariably episode duplications.*sigh*",-1
"Ripe political satire is experienced in camping Cosmos during 1986 where the apathetic beach campers are more interested in the beauty contest, the closeted gay exercise coach, eating french fries and watching soccer games on the big screen TV than the tirades of a visiting writer along with a frustrated anarchist and his former girlfriend who is also a terrorist sympathizer. The writer gets a pie in his face in a radio interview and the anarchist finally gets a hearing of his propaganda between rounds of a boxing match. Two youngsters fall in love at a sweethearts dance. Of course, the big draw to this film is a brief appearance of late adult film star Lola Ferrari who made the Guinness Book of Records title for having the world's largest breasts. The fantasy scenes featuring her are more attractive than you would expect.",-1
"I take 3 at night be for I got to bed, it helps me rest better!! TRY IT!! AND THE PRICE IS OK",1
"These capsules are huge, almost an 1 inch long and big around. I won't order again as they are too difficult to swallow.",1
Perfect carry-along for my notebook PC. Useful grounded and protected indicators. Small investment for critical protection. I have used APC products for quite a number of years and have found them reliable.APC P1T 120V Portable Surge Protector,-1
This protector is an excellent value. Rated very highly in consumer publications. Great price from Amazon. I bought this to protect my new 55 inch LG flat screen.,1
"These are great pants. They are really comfortable and easy to care for. I'm saving money too because I don't have to take these to the dry cleaners. I love the ""Individual Fit"" waste band. Who wouldn't like pants that fit a larger waste size without making you admit the weight gain by buying the larger size.",1
"I ordered these slacks specifically because the description said they had a comfort-fit waistband. I am an ostomy patient and occasionally need that little extra inch the elastic expansion in the waistband gives you. Despite clearly stating that these pants had that comfort-fit waistband, the pants I received did not have it. In all other regards these pants are perfectly fine, They fit well, and are in every other respect exactly what I expected. However, the fact is that they are still not what I ordered and are not as described.",1
"Nice pants, well made, but should be announced with a light textile compared with the pants I bought in France. I Still happy to find fashioned double pleat pants.",1
I bought 3 pants.2 were in a great shape.1 had a hole in the seams and a week later I found another one.,1
"I got the shippment quickly. But wrong items was sent. I have to return it to the seller. I got the refund pretty quick, but only for the value of product. I spent about &10 for two way shipping without geting anything.",1
"Did not like the pants at all, and threw them in the trash rather than pay return postage. Flimsy, smelled of dye, cheap fabric, etc. Too bad.",1
"Merchant was out of stock on the second pair of pants, so when it was shipped I was charged $9 again when the second pair was in stock weeks later.Will not buy from Amazon vendors again.",-1
"While the quality of the product is great, like so many wash pants today, there is no room at the waist for making adjustments. The rear seam is extremely tight, and while it can be taken in with difficulty, there is no room for letting out even 1/2 inch. Purchase a size above your waist size, and unless you can do it yourself, be prepared to pay for making these a good fit. Of course, if you don't mind bunching at the waist, you'll be OK.",0
"The pants are very soft and comfortable. The color holds up fairly well, but I do wish the darker colors held better. I do recommend them.",1
"Dockers are Dockers, so that's not the problem. Just be sure you don't trust the images if you choose to buy these via Amazon. ""Cafe,"" for example, should be ""Coffee."" Despite the fact that the image for ""Cafe"" shows a stone or very light gray color, ""Cafe"" is actually dark brown. So the product isn't defective, but IS misleading: I didn't want brown pants, but that's what I got.",1
"Product arrive well ahead of schedule, met expectations, and price was better than local retail.",1
"I have worn these pants for years; my size is the same as always. I couldn't get them on; they were so tight I couldn't get the button buttoned around the waist. What is going on? These pants seemed to be cut for a skinny 25 year old, not someone who is a little on the hefty side. Further, the shipping and handling charges are just out of sight...$16.95 above and beyond the already rather pricy product. I would not recommend doing business with this seller at all. You can go to other outlets and get the same thing without the shipping and handling, and there are ""deals"" out there from major store chains. I was really disappointed in this product and the seller. Go to WalMart and get their khakis; they are very inexpensive and wear like iron.",1
"Fit was decent. A little more snug than I had wanted or expected, color was lighter than it appeared when ordering. Also, the rise was a little shorter than I prefer to wear my slacks.They have worn well.",-1
"This book is a remarkable exposition of the importance of the information-theoretical concepts in the understanding of chemical analysis, as well as a guide for practical usage of these powerfull mathematical and conceptual tools. The main merit of the book is the clear and rigorous analysis of many laboratory metodologies and systems, which makes evident the adequacy of information-theoretical concepts in description and analysis. It covers a great amount of the analytical chemistry scope, with subjects like: -IDENTIFICATION OF COMPONENTS -QUALITATIVE -QUANTITATIVE ANALYSIS, both single and multiple -OPTIMIZATION of strategies -QUALITY ASSURANCE -STRUCTURE ANALYSIS -CHEMOMETRICS",1
This is a great leap pad book. My 4 yr old son loved it instantly. The familiar characters from the Bob the Builder show make this book lots more fun than the ones featuring the Frog. I especially liked the fact that this book helps to teach that teasing is not a nice thing to do. There are at least 2 games on every page and it has the music from the show also. It is definitely worth the price and I hope they make more Bob the Builder books for the Leap Pad.,1
"This is an extraordinary compilation of texts of environment and economics that constitutes a very helpful book to decision makers. I work for environment and always check this book to take the best decision, because its contents are wide enough for diferent topics of environmental problems.",1
"It was a bit difficult to sympathize with Bruno's obsession and heartbreak over such a vapid and shallow creature. Otherwise, this was a very charming book.",1
I loved this book! Dating a chef now who is as passionate about his food and life as Bruno makes this book a complete treat. I was hungry with every page. The descriptions of the food and emotions are insipring and delicious.So worth the read! Have to go eat now!,-1
"I didn't like the ending, the characterization leave something to be desired, and the writing didn't make me think, but, oh I didn't notice any of that (Well, except for the ending) at the time, or even until substatially after it was all over. During, I read and read, bathing in the glorious food descriptions, not to mention the allure of Italy. Oh Yes!",1
I read this book because it was selected by my book discussion group. Some day it might be made into a movie for Lifetime. Story takes place in the present in Italy. A young chef falls in love with a beautiful blonde American student. His friend a waiter starts to date her. The waiter passes himself off as a chef and asks his chef friend's help in preparing wonderful Italian dishes for the American girl. There's more to the plot. This is a lightweight novel- a beach book. I did want to visit Italy and eat Italian food. My book club's discussion was very short.,0
"This is one of the worst written books I have ever read.I wish I had saved my money and my time.The book is full of superlatives. Everything is ""the best ever experienced"" again and again.The characters NEVER become embraceable. One male character is pathetic while the other is a jerk. The female lead is portrayed as perhaps innocently unaware, but is really just stupid. Her friend is promiscuous, which is all we ever really get to know of her.The writing is at a level well below that of an adult reader. But, the content could not possibly be meant for a younger reader. Very inappropriate.Not sure who would really like this book.Maybe someone who really likes descriptions of food and does not care about plot, story development, characterization or any other facets of literature.Find yourself something with a little more substance, and I think you'll be much happier.",1
"Overall I enjoyed this book which was given to me as a gift.As a meat and potato eater, after reading the book I now find myself wondering if my taste in food is too simple. I've eaten out a couple of times since reading the book ordering food with strange-to-me ingredients. Have I been missing out in my dining life?There was no place for such vulgar swear words to be used. It should have been kept as an innocent, light book.",1
"I had just finished reading 'The Food of Love' by Anthony Capella since I had nothing to do, but read. Mind you, reading is one of my favorite pastimes.I had recently bought a series of books. The Food of Love was just one of the books I just picked up so I can get that 'three for the price of two' deal at Waterstones in London (British's equivalent of Barnes&Noble;). I wasn't really interested, but it was one of the more interesting options I had. Well, I'm glad I made the right choice! I started reading it last night and I haven't put it down since.If you love food and a little romance, which I am both fond of, it's an excellent book to read. Mr. Capella was remarkably thorough in his description of the rich and textured Italian dishes that the words assails you with a sense of smell and taste that leaves you hungry for more. This book took me by surprise and I'm sure you would not be disappointed.",1
"Generally speaking a great book if you are not familiar with management accounting and turning heaps of information into valuable reports for your top management group. No doubt about it: This book will provide the basic tools for keeping your boss happy, especially if you need a brush-up on moving averages, etc. Having vast experience with both advanced financial and non-financial analysis on various aspects of business (shipping and construction), this book was somewhat a let down in terms of ability to inspire and provide ways to improve personal skills to structure and present complex topics in an ordered and clear fashion. A nice bedtable-reader for the pre-MBA. MBAs should look elsewhere.",1
THERE BEATS ARE DIFFERENT THAN NO LIMITS BUT THERE FROM THA SAME PLACE AND THERE GHETTO HOOD IS VERY CLOSE.THEY RAP JUST LIKE NO LIMIT.BUT NO LIMIT WAS FIRST AND IT WILL BE THA LAST.NO LIMIT IS STILL NUMBER1 IN EVERY WAY.,1
cash money records is going to have to up with something a lil better than this if they plan on making it in this game.the beats where alright but the rappers a terrible.none of the have a goog flow to accomidate the beats.try again cmr.maybe next time.,1
"This is one of Cashmoneys best albums next to 400 Degreez and I got that work. I like to listen to dis when I`m ridin or gettin ready to go to work. It hypes me up. As a group, the hot boys were great. They all contribute something to the album make it sound hot. This album is a classic. Add it to your collection.",1
"I can't believe how much this cd sucks, save yourself 17 bucks & just download the ""we on fire"" mp3 its the only decent track on the album. And if u r looking for more ""bounce"" party tracks like ""back that ass up"" too bad; u won't find any here. What a rip.",1
this and chopper city in the ghetto are the only decent albums 2 come out of cash money. if u want a good cd go pick up a master p cd those are awesome,-1
"why dont more rappers do what cash money does? no matter whos album it is, they showcase the best mcs and production they can pull off. there is nothing wrong with other rappers but cash money does this well, while setting asside tracks for the individuals, the group is what really shines, without the bling bling. i promised myself to never to buy the bling bling bull, but after hearing this cd, i had to get it. especially songs like i need a hot girl, and we on fire. get this cd!!!",1
"ALL I WILL SAY IS THIS WAS A GREAT RELEASE WHEN I FIRST BOUGHT IT AND I WOULD HAVE GIVEN IT A FOUR, BUT AFTER HAVING HEARD JUVENILE'S 400 DEGREEZ TODAY (SEPT. 30, 1999) FOR THE FIRST TIME (NOTE: YES, I KNOW I'M LATE LISTENING TO JUVENILE'S 400 DEGREEZ) I WAS VERY DISAPPOINTED WITH MANIE FRESH AND JUVENILE. JUVENILE'S 400 DEGREEZ IS THE BEST CD SINCE SNOOPS'S DOGGYSTYLE AND DRE'S CHRONIC. BUT THIS CD IS NOTHING COMPARED TO JUVENILE'S 400 DEGREEZ! IF YOU DON'T HAVE 400 DEGREEZ, GO BUY THAT ONE INSTEAD OF THIS!",1
"To me every song was either average or it sucked. For making 4 albums B.G. sucks I thought Chopper City in the Ghetto was his first album. Juvenille is straight, and Lil Wayne is the tightest in the whole Cash Money label. I was shocked when I heard #9 I Feel. Cash Money think the are taking over the rap industry. Yeah right tight as No Limit is they will always be second to them.",-1
you need to listen to me and buy the hottest cd by the hot boys cause if you like rap like me and you just wanna keep it real leave it up to the hot boys all of cash money they are just off the hook Adam,-1
"THIS ALBUM HAS SOME OF THE TIGHTEST TRACKS I'VE HEARD IN A MINUTE. MY FAVORITE SONG IS I NEED A HOT GIRL. SICK UNCLE IS A VERY FUNNY SKIT. THE HOT BOYZ ALBUM COMES IN WITH A BOMB INTRO AND GOES OUT WITH A BANGING TRACK. I LOVE DA HOT BOYZ, ESPECAILY LIL' WAYNE, AND THEIR NEW CD.",1
"This album is just more proof that Cash Money is one of the best record labels out there. It has the same kind of beats as the Juvenile and B.G. LP's. The Hot Boys combines those 2 artists with 2 newer talented artists, Lil Wayne and Turk. If Cash money keeps making albums like this, they will be as famous as No Limit, an 10 times better soon.",1
This is what is in the dictionary under wack. I can't belive that this many people bought this (...) The hot boys are just a fad like bellbottoms. (...) If you think this is what rap is about u just plain stupid and I'm glad this hot boy stuff is almost over wit. When some of my friends play this crap in the car I just rather get out and walk.,1
just like No-Limit Cash Money has no shame at putting out garbage music.wack beats and no lyric ryhmes.who is buying this crab? all the stuff sounds the same and it's not that average.it's all bad.,-1
"i like the Hot Boys and really like Juvenile, but this is not good. the only thing good is ""we on fire"" and ""I need a hot girl"". just download those 2 songs onto your Ipod and skip this album.",-1
I Need A Hot Album and this one ain't that hot. I'm a Cash Money fan but I have to say thier are only two good songs on this album. All of the other songs are so slow and boring. Only get this cd if its really cheap.,1
"Guerriula Warfare is an album I fell is something, and that something is everything. The lyrics are most of the time meanless and pointless. Also the beat and backround music of the songs sometimes don't even fit could for the lyrics or how the rapper is rapping. Overall please go out and get another Hotboy album or something. Or just another album in the lines of Cash Money, just please not this one...",1
FIRST OF ALL HOW COME ALL YA'LL BE DISSIN' NO LIMIT (for all ya'll that did not diss em' dis ain't for you) WHAT YA'LL TALKLIN ABOUT CASH MONEY CAN NEVER GET WITH NO LIMIT AND THAT IS A FACT..... AND YOU ALL BE TALKIN ABOUT THEY BE SATIN THE SAY SHIT WHAT ABOUT THTA SORRY LIL' WAYNE BE SAYIN THE SAME SHIT FROM JUVENILE'S ALBUM AND B.G.'S BLING BLING(HA HA) WHAT KIND OF SONG IS THAT AND THEY BE SAYIN THEY FROM THE 3RD NO LIMIT HAS BEEN SAYIN THAT FOR THE LONGEST AND THEN THEY HAVE TO COME AND SAY THAT SHIT AMD THEN THEY START MAKIN' THEIR ALBUM COVER LIKE THEM WHAT KIND OF SHIT IS THAT THE ONLY PEOPLE THAT ARE TRU FORM CASH MONEY IS THE BIG TYMERS AND THAT IZ ALL I HAVE TO SAY AND NO ONE I MEAN NO ONE CAN GET WITH MY BOY 50$ FROM NO LIMIT IF YOU A REAL NO LIMIT YOU KNOW WHO HE IS..... AND I LIKE TO GIVE A SHOT OUT TO MY SOLDIERS.. HOODY HOOO....,1
"This album is really sweet, unfortunately, it has it's share of stupis songs. If you buy the album, you should figure out pretty quick which ones are worth it and which ones aren't. Forgetting all of the pointless songs, overall, this album rocks!",-1
This a classic cd. The best cash money cd ever. Every song is off tha hook. Don't nobody want to see the HOT BOY$. All I have to say is can't wait till LET EM' BURN.,1
"The Hot Boys tore it up on this one. They had hot tracks wit b.g., juvenile, lil wayne and others from cash money. Cash Money is gonna take over the music business baby!!!!!!!!",1
"At first I was disappointed that this wasn't a longer book, but then I realized that it is great to give away to curious friends and parents as an introduction to Love and Logic. I just wish it was a little cheaper.",-1
"I have been struggling to have my children be more obedient and to stop arguing with and each other. They were unhappy, my husband was unhappy, and I was unhappy. This book gave us not only some general strategies but also some suggestions on what to say in various situations. We are making great progress and the children are using it at school. We are becoming a more happy family!!",1
"This is a book for all parents or parents to be, all people thinking of having children. Love and Logic is a program to help you be a more effect parent, raising responsible children. It can also be used on co workers and the rest.",1
"This is a great CD!! I love WeiB Kreuz!! The anime is awsome! Its bout 4 guys (hhhooottt) who work at a flower shop, but at night they are the White Hunters (or Byce as in the anime) they are assasins that ""hunt the tomorrow"" of Bad guys, the bad guys the police cant get . Like when teens start blowing up in flames in public for no reason... from a strange gas substance that w/ instant contact ingulfs any object... but i couldnt resist. Its also an emotional anime at times! I think this is a Cd and Anime any anime fan should see...",1
"This is a book that contains all of the answers to your HTML questions but finding them may be a frustrating task. The index is terrible. I tried to use this book for about 2 months before giving up in frustration. I can simply never find the answer to my question!If you know a little about HTML, but are looking for a reference for day-to-day use, this is a very poor choice.",1
"Many parts of this book are difficult to understand for the beginning and intermediate user. It is an informative, advanced reference; the only one needed for an experienced website creator. There are no color examples of what the HTML language produces, making some of it difficult to piece together if you are not experienced.",-1
"I should just leave it at that, but I won't. When I got this book I was completly blind to the world of HTML, but now I have mastered it. This book starts off teaching the basics, like how to start your HTML document with the HEAD and BODY tags, and goes all the way into using HTML tables to design your website and using HTML forms. By the end of the book, I knew everything, and was able to move onto more advanced subjects such as PHP or CGI-scripting. This book is the perfect way to get started if you're interested in pursuing a career in web development or application programming. However, if you are not interested in learning HTML, this book is not for you. It is a complete reference and you need to read the entire book to take advantage of it. If you really want to learn HTML then buy this book, because it will be the first and the last you will ever need.",1
"This is just the best HTML book I've got my hands on. Just about everything about HTML techniques you could think about is covered in this book. StyleSheets, DHTML, forms, frames .. it's all covered. a MUST have for the HTML-creator The 99 edition is even better than the 98 edition, because the overviews are now sorted by browser, instead of alphabethically.",1
"For such a fat book, I never dreamed I would read it from cover to cover. Everything you ever wanted to know about HTML is in this book. I am a beginner and this book has given me a great start.",1
"I actually bought and read the ""The Complete Reference HTML second edition"".I'm sure they are similar with some slight additions explaining some newer browser compatibility issues and possible additions to HTML and the use of style sheets.The Second Edition was literally a bad book. My copy broke down and all the pages were falling out in clumps of about 50 pages making it tough to use.But the content of the book is simple. All or most of HTML uses, concepts and tags are explained one by one in a comprehensive manual-type book.Not a great Tutorial type book. Not really for beginners. This is definitly a great reference though. For those who know how to use HTML but need to ""checkup"" on some things sometimes this book is for them.",1
"This book is just spectacular!I have been a web developer for several years now, and I have read many books about HTML and related subjects. This book covers it all. But not only does the author cover HTML extensively, but he also covers XML, XHTML, CSS (extensively), CSS2, JavaScript, CGI, SSI, ASP, Coldfusion, and fonts.Many examples are given in both code and URL, discussion, and the thoroughness of the author's coverage, makes this a first-rate book, in my opinion.Most remarkably, the author discusses this subject matter very simply and in a way that anyone can understand (probably). I've honestly never read a technical book as lucid as this one. I highly recommend it!If that was not enough, the book contains about 500 pages of appendices, covering extensively every topic related to web development that one might need. I'm not saying you won't need any other books to make fabulous web pages, but this book is amazingly comprehensive. The author's web site is nice too.",1
"Excellent novel about cultural/generational borderlands and the search for personal identity. Tells the story of three marginalised young outcasts who forge a strong bond of friendhip that helps see them through various life dramas. Teo is a highly intelligent writer who makes you care about her characters, she is also excellent at evoking the flavour of various cultures in her writing. A thought provoking tale of borders, boundaries and coming of age in the cultural melting pot of contemporary Australia, told with plenty of wit and heart.",1
"Very good product. Got my as a gift a few years ago, and it works fine. While mine has mercury thermometers, it shouldn't make a difference from red spirit filled one. I keep it in the shop drawer, dig it out when I wonder abt the temp here in NW Fla, dampen the wick, give it a twirl for a couple of minutes, then read it. I spray a lot of lacquer, shellac, and varnish, and usually have to crank up the dehumidifier in the shop, especially in the summer months. All in all, Bacharach makes a very good and reliable tool.",1
"I have the original soundtrack for FF6 But I still love this CD. Well, since it's not OST so don't expect to hear the original music you heard while playing game. All pieces are played by symphony orchestra and, as a classical music lover myself, I enjoy this CD as much as Vivaldi's Four Season!! Every song was well rearranged and perfectly presented in symphonic style...Warning!! if you're only gamers and don't think any classical music is worth listening, don't buy this CD.. But if you're classical music lovers as well, buy it..!! Whether or not you've ever played the game, the beauty of the music will make you not to regret every penny you spend..!!",1
"I got this throat spray in a hurry hoping to relieve my 3.5 yo daughter from a bad sore throat. It tastes awful, and it's just not meant for a young child. I got it after a recommendation from another mom, and it was a bad decision. I'll keep it to numb a scratched-up knee or elbow.",1
The bench is very nice. I had a few pieces that looked like they were painted over scratches and some of the metal were scratched. I was unsure of some of the screws as you can not tighten it too much or is strips the plastic. wasnt sure on the indents on the metal bars which way they were suppose to go on. the bench broke after sitting on it three times. The glider bar broke. the weld is not very good or sturdy.,-1
It was easy to put together and works nice. Love sitting in it with my grandson and enjoying our time.,1
"Chair is the product ordered, however it came with gauges in the arms. The chair was well packed and the damage appeared to have happened at the factory before wrapping for shipment. Poor quality control. Not worth returning the product. Other than that, the bench is substantial and as promised. I have pictures taken while I was unwrapping, but couldn't figure out how to include them.",1
"Speaking as a blonde I can say that this is EASY to put together.Some of the very best instructions I have seen anywhere. Great Buy and a beautiful product. It holds up to 550 pounds, so it will even hold most Americans!",-1
"This bench was easy to put together but was a two person job. It is a beautiful accent to our yard but I don't like the fact that is has a really short swing to it. Still, I believe we will get years of enjoyment out of it.",1
"Bought this as an anniversary gift for my parents knowing they needed seating out near a family pond. Looked at wicker, aluminum products etc., but knew this would stand the test of the elements. Easy to put together (less than an hour) and comfortable to sit in. Only complaint would be its appearance - very plain looking and the ""putty"" color = gray doesn't really help matters. If you don't care about aesthetics, purchase this bench for comfort and security in knowing it will last outside in the weather.",1
